FAWN Station,Period,10m T avg (C),10m T min (C),10m T max (C),RelHum avg 2m  (pct),2m Rain tot (in),2m Rain max over 15min (in),SolRad avg2m  (w/m^2),N (# obs)
Alachua,20-May-06,25.29444444,19.56111111,32.22777778,65,0,0,291.77,96
Alachua,21-May-06,26.03888889,20.37222222,33.6,57,0,0,313.44,96
Alachua,22-May-06,25.26111111,16.65,33.02777778,63,0,0,248.78,96
Alachua,23-May-06,25.37777778,19.65,32.37222222,61,0,0,209.94,96
Alachua,24-May-06,24.94444444,19.73888889,31.65,71,0,0,238.07,96
Alachua,25-May-06,25.24444444,19.43888889,31.76111111,67,0,0,253,96
Alachua,26-May-06,25.15555556,18.51111111,32.02222222,68,0,0,246.26,94
Alachua,27-May-06,25.92222222,19.21111111,33.13888889,66,0,0,258.64,96
Alachua,28-May-06,25.81111111,20.9,36.08888889,72,0,0,257.65,96
Alachua,29-May-06,24.41666667,19.33888889,30.07222222,69,0,0,236.21,96
Alachua,30-May-06,23.75,15.6,30.67777778,67,0,0,270.43,96
Alachua,31-May-06,24.28888889,18.43888889,30.68888889,72,0,0,244.96,96
Alachua,01-Jun-06,23.91111111,20.17222222,30.36111111,79,0,0,158.47,96
Alachua,02-Jun-06,24.54444444,19.81111111,31.37777778,78,0.77,0.37,215.39,96
Alachua,03-Jun-06,22.63888889,20.2,27.37777778,89,0.65,0.5,119.22,96
Alachua,04-Jun-06,26.01111111,20.1,31.17777778,65,0,0,245.63,96
Alachua,05-Jun-06,24.62222222,19.36111111,30.96111111,66,0,0,240.4,96
Alachua,06-Jun-06,23.83333333,17.86111111,30.13888889,63,0,0,305.88,96
Alachua,07-Jun-06,23.58333333,14.26111111,30.91111111,58,0,0,289.86,96
Alachua,08-Jun-06,25.50555556,19.72777778,31.1,58,0,0,238.98,96
Alachua,09-Jun-06,26.47777778,18.72777778,34.06111111,67,0,0,265.04,95
Alachua,10-Jun-06,28.47222222,23.92777778,34.26111111,63,0,0,274.39,96
Alachua,11-Jun-06,25.27222222,20.52777778,32.7,74,0.01,0.01,197.04,96
Alachua,12-Jun-06,22.17222222,19.83888889,24.63888889,88,1.19,0.17,54.09,96
Alachua,13-Jun-06,23.18333333,20.17777778,25.61111111,88,2.05,0.32,106.16,96
Alachua,14-Jun-06,26.17222222,22.97777778,30.07222222,79,0,0,220.75,96
Alachua,15-Jun-06,26.81666667,23.07222222,31.63888889,76,0,0,232,96
Alachua,16-Jun-06,25.72777778,21.6,30.73888889,72,0,0,288.16,96
Alachua,17-Jun-06,24.51111111,19.67222222,29.31111111,68,0,0,288.97,96
Alachua,18-Jun-06,22.55555556,16.7,27.66111111,77,0,0,177.87,96
Alachua,19-Jun-06,26.09444444,21.57222222,32.17222222,74,0.04,0.03,243.99,96
Alachua,20-Jun-06,26.63333333,19.66111111,33.87777778,70,0,0,270.75,94
Alachua,21-Jun-06,27.57777778,21.28888889,33.66111111,70,0,0,292.06,96
Alachua,22-Jun-06,26.76666667,19.82222222,33.22777778,70,0,0,292.78,96
Alachua,23-Jun-06,26.25555556,19.75,32.52777778,70,0,0,283.2,96
Alachua,24-Jun-06,25.61666667,19.25,32.22222222,76,0,0,266.98,96
Alachua,25-Jun-06,24.22222222,21.93888889,28.92777778,86,0,0,142.46,96
Alachua,26-Jun-06,24.92222222,21.91111111,29.27777778,83,0,0,163.28,96
Alachua,27-Jun-06,24.75555556,21.67222222,30.31111111,86,0.92,0.65,162.88,96
Alachua,28-Jun-06,25.31111111,21.28888889,30.27222222,82,0.01,0.01,184.82,96
Alachua,29-Jun-06,25.95,19.63888889,32.01111111,76,0,0,245.44,96
Alachua,30-Jun-06,27.23888889,20.15,34.01111111,64,0,0,291.32,96
Alachua,01-Jul-06,26.37777778,19.31111111,33.18888889,67,0,0,273.46,95
Alachua,02-Jul-06,24.98888889,19.96111111,32.41111111,80,0,0,230.83,96
Alachua,03-Jul-06,26.71111111,20.45,33.3,71,0,0,283.67,96
Alachua,04-Jul-06,26.16666667,19.7,32.46111111,71,0,0,268.88,96
Alachua,05-Jul-06,26.00555556,19.3,32.5,72,0,0,265.9,96
Alachua,06-Jul-06,25.73333333,21.52222222,33.33888889,78,0.05,0.02,196.96,96
Alachua,07-Jul-06,23.43333333,21.55,26.46111111,88,0.05,0.02,95.92,96
Alachua,08-Jul-06,24.25,18.83888889,30.26111111,72,0,0,256.84,95
Alachua,09-Jul-06,23.37222222,14.77777778,30.22222222,70,0,0,268.41,96
Alachua,10-Jul-06,25.55555556,18.12222222,32.51111111,69,0,0,283.81,96
Alachua,11-Jul-06,26.41666667,20.1,32.43888889,73,0,0,268.87,96
Alachua,12-Jul-06,25.17222222,22.02777778,30.61111111,82,0.02,0.01,174.5,96
Alachua,13-Jul-06,26.92222222,21.22777778,32.72222222,71,0,0,262.39,96
Alachua,14-Jul-06,27.28333333,21.8,33.37222222,71,0,0,264.08,96
Alachua,15-Jul-06,27.91666667,21.42222222,34.02222222,67,0,0,255.38,96
Alachua,16-Jul-06,28.62222222,22.72777778,35.41111111,63,0,0,276.93,96
Alachua,17-Jul-06,25.32777778,22.22222222,33.45,80,0.09,0.03,163.88,96
Alachua,18-Jul-06,26.13333333,20.4,33.42222222,78,0,0,246.96,96
Alachua,19-Jul-06,27.25,20.16111111,33.9,68,0,0,253.45,96
Alachua,20-Jul-06,26.83888889,21.23888889,33.97222222,69,0,0,235.21,96
Alachua,21-Jul-06,26.71666667,21.07222222,33.46111111,71,0,0,217.03,96
Alachua,22-Jul-06,25.65,21.76111111,32.02777778,80,0.96,0.72,158.71,96
Alachua,23-Jul-06,24.72777778,22.45,29.62222222,86,0.48,0.28,163.28,96
Alachua,24-Jul-06,25.84444444,22.52777778,30.37222222,83,0.05,0.03,175.76,96
Alachua,25-Jul-06,25.93888889,21.35,32.57777778,80,0.4,0.28,203.23,96
Alachua,26-Jul-06,27.27777778,22.77777778,33.33888889,74,0,0,236.38,96
Alachua,27-Jul-06,27.96666667,21.95,34.57222222,68,0,0,265.77,96
Alachua,28-Jul-06,27.08888889,20.77777778,33.92777778,71,0,0,272.19,96
Alachua,29-Jul-06,25.61666667,21.13888889,33.31111111,80,0.07,0.04,181.36,96
Alachua,30-Jul-06,24.97777778,22.07777778,31.06111111,83,0.07,0.02,171.2,96
Alachua,31-Jul-06,24.37222222,21.96111111,29.83888889,87,0.14,0.05,138.47,96
Alachua,01-Aug-06,27.31111111,21.72777778,32.52777778,77,0,0,228.37,95
Alachua,02-Aug-06,27.76666667,22.32777778,33.56111111,71,0,0,268.93,96
Alachua,03-Aug-06,27.66111111,21.8,33.61111111,71,0,0,269.82,96
Alachua,04-Aug-06,26.58333333,22.41111111,33.92777778,76,0.03,0.02,249.09,96
Alachua,05-Aug-06,26.44444444,21.11111111,32.83888889,75,0,0,235.94,96
Alachua,06-Aug-06,27.52777778,21.97222222,34.3,71,0,0,240.94,96
Alachua,07-Aug-06,27.79444444,21.85,34.46111111,71,0,0,216.34,96
Alachua,08-Aug-06,27.27222222,21.81111111,34.07222222,72,0.35,0.17,235.74,96
Alachua,09-Aug-06,26.54444444,21.93888889,32.72222222,78,0.12,0.06,217.89,96
Alachua,10-Aug-06,27.92777778,22.91111111,33.55,70,0,0,263.11,96
Alachua,11-Aug-06,28.03888889,23.17222222,33.32222222,70,0,0,254.48,96
Alachua,12-Aug-06,28.50555556,23.57222222,34.33888889,69,0,0,262.37,96
Alachua,13-Aug-06,26.17222222,22.11111111,31.07777778,79,0,0,209.94,96
Alachua,14-Aug-06,26,21.62222222,31.27222222,78,0.02,0.01,205.68,96
Alachua,15-Aug-06,27,21.61111111,32.57777778,69,0,0,212.53,96
Alachua,16-Aug-06,26.49444444,20.26111111,32.72777778,71,0.01,0.01,214.12,96
Alachua,17-Aug-06,26.38333333,19.71111111,33.52777778,71,0,0,221.36,95
Alachua,18-Aug-06,26.49444444,22.76111111,32.32777778,80,0.19,0.1,183.3,96
Alachua,19-Aug-06,26.39444444,22.08888889,31.87777778,79,0,0,189.1,96
Alachua,20-Aug-06,26.58333333,21.97222222,32.27222222,74,0,0,215.51,96
Alachua,21-Aug-06,27.75,22.87777778,33.55,68,0.04,0.02,248.15,96
Alachua,22-Aug-06,25.90555556,21.32222222,32.45,80,0,0,158,96
Alachua,23-Aug-06,24.78333333,22.03888889,30.25,87,1.11,0.65,142.16,96
Alachua,24-Aug-06,25.35,22.8,30.66111111,85,0.15,0.03,165.33,96
Alachua,25-Aug-06,25.13333333,23.21111111,29.08888889,88,0.81,0.2,138.47,96
Alachua,26-Aug-06,26.25555556,22.36111111,32.37777778,81,0,0,217.17,96
Alachua,27-Aug-06,25.88888889,22.23888889,30.96111111,86,0.18,0.12,178.04,96
Alachua,28-Aug-06,27.12222222,24.37222222,32.55,79,0,0,207.35,96
Alachua,29-Aug-06,28.66666667,24.11111111,34.23888889,71,0,0,261.39,96
Alachua,30-Aug-06,25.72777778,23.22777778,28.67222222,84,0.01,0.01,101.06,96
Alachua,31-Aug-06,27.42222222,22.87777778,32.3,75,0,0,239.79,96
Alachua,01-Sep-06,26.61666667,22.77222222,29.85,80,0,0,179.38,96
Alachua,02-Sep-06,27.47777778,23.11111111,32.36111111,71,0,0,235.66,96
Alachua,03-Sep-06,27.05555556,21.42222222,34.27777778,70,0,0,254.92,96
Alachua,04-Sep-06,26.11666667,20.75,32.06111111,75,0,0,213.75,96
Alachua,05-Sep-06,26.36111111,21.23888889,31.86111111,72,0,0,214.52,96
Alachua,06-Sep-06,25.79444444,21.6,32.61111111,78,0,0,190.95,96
Alachua,07-Sep-06,23.27222222,21.71111111,24.53888889,93,0.49,0.05,24.62,96
Alachua,08-Sep-06,23.89444444,20.42222222,27.68888889,87,0,0,123.2,96
Alachua,09-Sep-06,25.13888889,21.15,31.38888889,81,0.05,0.03,196.1,96
Alachua,10-Sep-06,24.68888889,22.47777778,28.57777778,84,0,0,135.61,96
Alachua,11-Sep-06,25.42222222,21.32222222,30.45,72,0,0,210.79,96
Alachua,12-Sep-06,24.53888889,20.6,28.88888889,79,0,0,156.44,93
Alachua,13-Sep-06,23.76666667,22.3,25.51111111,84,0.13,0.02,65.33,96
Alachua,14-Sep-06,25.62777778,22.21111111,30.91111111,80,0.02,0.01,188.18,95
Alachua,15-Sep-06,24.94444444,19.82777778,31.66111111,78,0,0,169.38,96
Alachua,16-Sep-06,25.90555556,20.36111111,32.61111111,70,0,0,226.43,96
Alachua,17-Sep-06,26.33888889,21.57777778,32.56111111,68,0,0,197.17,96
Alachua,18-Sep-06,25.28888889,21.02222222,30.32777778,78,0.34,0.25,153.36,96
Alachua,19-Sep-06,24.25555556,22.65,30.57222222,88,1.01,0.22,105.47,96
Alachua,20-Sep-06,23.48888889,15.73888889,28.52777778,72,0,0,248.18,96
Alachua,21-Sep-06,21.76666667,12.47222222,30.16111111,70,0,0,226.59,96
Alachua,22-Sep-06,24.73333333,18.45,31.28888889,72,0,0,208.2,96
Alachua,23-Sep-06,25.48888889,18.38888889,31.77222222,72,0,0,225.91,96
Alachua,24-Sep-06,25.57777778,18.56111111,32.12222222,70,0,0,235.39,96
Alachua,25-Sep-06,24.49444444,19.36111111,32.13888889,82,0,0,160.21,96
Alachua,26-Sep-06,23.71111111,18.75,29.73888889,70,0,0,217.34,96
Alachua,27-Sep-06,22.36111111,14.57222222,30.48888889,66,0,0,233.22,96
Alachua,28-Sep-06,21.51111111,14.02222222,29,66,0,0,220.05,96
Alachua,29-Sep-06,21.50555556,15.41111111,28.12222222,69,0,0,215.22,96
Alachua,30-Sep-06,21.59444444,12.91111111,30.57222222,71,0,0,233.77,96
Alachua,01-Oct-06,22.81111111,15.02222222,31.3,73,0,0,212.87,96
Alachua,02-Oct-06,23.72777778,16.32777778,31.46111111,70,0,0,198.81,96
Alachua,03-Oct-06,23.66111111,17.71111111,30.07777778,73,0,0,180.58,96
Alachua,04-Oct-06,23.43333333,17.67777778,29.27777778,71,0,0,205.14,96
Alachua,05-Oct-06,23.61111111,17.56111111,30.42777778,69,0,0,209.44,96
Alachua,06-Oct-06,23.08888889,15.85,31.56111111,71,0,0,203.79,96
Alachua,07-Oct-06,22.01111111,17.86111111,28.37222222,73,0,0,187.71,96
Alachua,08-Oct-06,18.3,12.27222222,25.08888889,66,0,0,218.22,96
Alachua,09-Oct-06,16.78888889,7.861111111,25.37777778,77,0,0,193.85,96
Alachua,10-Oct-06,18.23888889,11.3,25.56111111,80,0,0,195.95,96
Alachua,11-Oct-06,20.26666667,12.21111111,27.32222222,76,0,0,143.22,96
Alachua,12-Oct-06,23.16111111,16.71111111,30.02222222,69,0,0,188.87,96
Alachua,13-Oct-06,20.83888889,11.31111111,28.62777778,62,0,0,131.61,96
Alachua,14-Oct-06,17.15,9.188888889,25.03888889,48,0,0,209.03,96
Alachua,15-Oct-06,16.53888889,5.327777778,26.12777778,61,0,0,190.06,96
Alachua,16-Oct-06,20.35,13.85,26.52777778,66,0,0,120.77,96
Alachua,17-Oct-06,23.87222222,19.23888889,28.01111111,65,0,0,116.88,96
Alachua,18-Oct-06,24.86111111,22.97777778,27.32222222,82,0.03,0.02,57.49,96
Alachua,19-Oct-06,25.88888889,23.38888889,30.42222222,84,0.63,0.23,118.39,96
Alachua,20-Oct-06,25.98888889,21.33888889,30.07222222,81,0,0,132.84,96
Alachua,21-Oct-06,23.3,17.66111111,29.91111111,74,0,0,184.84,96
Alachua,22-Oct-06,24.77777778,19.01111111,31.06111111,75,0,0,170.19,95
Alachua,23-Oct-06,17.33888889,9.227777778,21.72777778,51,0,0,165.03,96
Alachua,24-Oct-06,10.28888889,0.288888889,19.73888889,64,0,0,205.55,96
Alachua,25-Oct-06,13.50555556,4.422222222,22.22777778,56,0,0,202.66,96
Alachua,26-Oct-06,17.57777778,10.58888889,23.97777778,70,0,0,103.7,96
Alachua,27-Oct-06,22.27777778,17.22222222,27.25,69,1.54,0.48,124.56,96
Alachua,28-Oct-06,17.47777778,11.86111111,20.25,76,0.37,0.14,179.46,96
Alachua,29-Oct-06,13.76111111,4.777777778,23.67777778,70,0,0,196.78,96
Alachua,30-Oct-06,16.02777778,5.477777778,25.33888889,73,0,0,184.74,96
Alachua,31-Oct-06,19.82222222,12.61111111,27.67222222,76,0,0,129.54,96
Alachua,01-Nov-06,19.97222222,13.86111111,27.77777778,75,0,0,170.89,96
Alachua,02-Nov-06,19.51111111,13.8,25.66111111,75,0,0,128.46,96
Alachua,03-Nov-06,14.23333333,9.977777778,18.87777778,58,0,0,147.72,96
Alachua,04-Nov-06,13.43888889,5.677777778,22.02222222,68,0,0,166.01,96
Alachua,05-Nov-06,15.52222222,10.38888889,22.12777778,83,0.01,0.01,125.22,96
Alachua,06-Nov-06,19.57777778,15.46111111,24.42777778,73,0,0,130.11,96
Alachua,07-Nov-06,19.12222222,16.65,22.75,87,0.33,0.05,33.98,96
Alachua,08-Nov-06,16.12222222,11.25,19.45,79,0,0,156.72,96
Alachua,09-Nov-06,15.78333333,9.288888889,23.77222222,77,0,0,175.58,96
Alachua,10-Nov-06,17.40555556,10.15,25.73888889,80,0,0,145.14,96
Alachua,11-Nov-06,18.22777778,10.35,25.27222222,78,0,0,165.75,96
Alachua,12-Nov-06,13.60555556,7.372222222,19.73888889,75,0.01,0.01,135.2,96
Alachua,13-Nov-06,12.7,4.455555556,22.27777778,70,0,0,172.37,96
Alachua,14-Nov-06,13.48333333,4.566666667,23.45,72,0,0,169.94,96
Alachua,15-Nov-06,18.92777778,8.027777778,27.58888889,73,0.12,0.05,146.27,96
Alachua,16-Nov-06,17.70555556,10.32777778,21.32222222,73,0.04,0.01,120.24,96
Alachua,17-Nov-06,9.127777778,2.811111111,16.47222222,77,0,0,169.88,96
Alachua,18-Nov-06,8.255555556,0.7,17.46111111,75,0,0,169.65,96
Alachua,19-Nov-06,10.08333333,0.955555556,19.17222222,67,0,0,166.5,96
Alachua,20-Nov-06,7.638888889,0.761111111,12.58888889,66,0,0,161.49,96
Alachua,21-Nov-06,8.427777778,6.083333333,11.7,57,0,0,150.37,96
Alachua,22-Nov-06,8.138888889,4.427777778,10.92777778,75,0.02,0.01,85.95,96
Alachua,23-Nov-06,10.58333333,2.811111111,18.98888889,76,0,0,161.85,96
Alachua,24-Nov-06,11.6,2.305555556,21.06111111,79,0,0,158.02,96
Alachua,25-Nov-06,14.71111111,7.727777778,23.32222222,73,0,0,156.6,96
Alachua,26-Nov-06,15.49444444,8.65,22.82222222,64,0,0,128.43,96
Alachua,27-Nov-06,18.26666667,13.36111111,23.72222222,82,0,0,119.27,96
Alachua,28-Nov-06,20.56111111,16.73888889,25.72777778,79,0,0,111.38,96
Alachua,29-Nov-06,20.77222222,18.35,24.78888889,87,0.07,0.03,82.13,96
Alachua,30-Nov-06,22.82777778,19.32777778,27.92222222,82,0.14,0.09,121.22,96
Alachua,01-Dec-06,21.78888889,20.1,24.78888889,89,0.18,0.05,49.44,96
Alachua,02-Dec-06,15.12777778,12.93888889,20.06111111,94,0.04,0.02,23.08,96
Alachua,03-Dec-06,18.25555556,14.72777778,23.3,92,0.01,0.01,50.19,96
Alachua,04-Dec-06,12.24444444,4.816666667,16.7,64,0,0,131,96
Alachua,05-Dec-06,8.377777778,0.027777778,18.16111111,62,0,0,159.07,96
Alachua,06-Dec-06,12.42222222,3.283333333,22.2,80,0,0,142.68,96
Alachua,07-Dec-06,12.38333333,9.877777778,16.53888889,79,0.02,0.01,44.33,96
Alachua,08-Dec-06,4.322222222,-0.122222222,9.688888889,54,0,0,144.83,96
Alachua,09-Dec-06,7.283333333,0,16.13888889,64,0,0,140.77,96
Alachua,10-Dec-06,12.34444444,5.511111111,19.63888889,74,0,0,121.79,96
Alachua,11-Dec-06,15.38333333,8.938888889,22.95,76,0,0,132.54,96
Alachua,12-Dec-06,16.81111111,9.777777778,23.53888889,76,0,0,123.9,95
Alachua,13-Dec-06,19.93888889,15.87222222,24.66111111,83,0,0,81.39,95
Alachua,14-Dec-06,19.26111111,16,22.92777778,87,0,0,68.44,96
Alachua,15-Dec-06,18.13333333,12.35,21.9,85,0,0,82.86,96
Alachua,16-Dec-06,15.64444444,8.477777778,23.77222222,72,0,0,137.64,96
Alachua,17-Dec-06,18.16111111,11.76111111,26.33888889,77,0,0,121.76,96
Alachua,18-Dec-06,17.94444444,11.78888889,24.95,78,0,0,140.73,96
Alachua,19-Dec-06,16.65555556,10.28888889,24.9,75,0,0,142.69,96
Alachua,20-Dec-06,15.32777778,8.072222222,22.22777778,84,0,0,77.83,96
Alachua,21-Dec-06,19.66666667,14.83888889,26.06111111,79,0,0,104.82,96
Alachua,22-Dec-06,20.98333333,18.58888889,24.45,83,0.91,0.54,50.15,96
Alachua,23-Dec-06,19.52777778,16.76111111,23.16111111,88,0.23,0.05,80.08,96
Alachua,24-Dec-06,16.54444444,13.16111111,19.02777778,95,0.11,0.02,27.25,96
Alachua,25-Dec-06,20.15555556,15.78888889,22.95,89,1.9,0.45,23.16,95
Alachua,26-Dec-06,11.42777778,3.422222222,15.62777778,69,0.01,0.01,144.92,96
Alachua,27-Dec-06,6.305555556,0.727777778,14.71111111,78,0,0,154.63,96
Alachua,28-Dec-06,10.77777778,0.077777778,20.77222222,80,0,0,136.85,96
Alachua,29-Dec-06,16.88333333,11.97777778,23.65,80,0,0,115.58,96
Alachua,30-Dec-06,20.01111111,14.77222222,26,83,0,0,122.43,96
Alachua,31-Dec-06,22.07777778,18.93888889,25.92777778,81,0,0,82.82,96
Alachua,01-Jan-07,19.7,14.93888889,23.27777778,86,1.56,0.43,54.25,96
Alachua,02-Jan-07,12.15555556,7.922222222,15.77222222,79,0.02,0.02,104.58,96
Alachua,03-Jan-07,14.81111111,11.85,18.22222222,92,0.43,0.08,34.34,96
Alachua,04-Jan-07,20.33888889,17.52777778,24.86111111,89,0,0,71.99,96
Alachua,05-Jan-07,21.06111111,18.72777778,24.46111111,88,0.45,0.31,49.44,96
Alachua,06-Jan-07,22.01666667,18.97777778,26.77777778,84,0,0,122.78,96
Alachua,07-Jan-07,22.14444444,18.57222222,26.68888889,81,0,0,125.95,96
Alachua,08-Jan-07,17.49444444,9.438888889,22.37222222,80,0.15,0.06,71.77,96
Alachua,09-Jan-07,10.7,5.333333333,17.3,54,0,0,156.54,96
Alachua,10-Jan-07,7.161111111,2.805555556,11.82222222,61,0,0,135.78,96
Alachua,11-Jan-07,12.22777778,4.377777778,20.58888889,72,0,0,118.97,96
Alachua,12-Jan-07,16.66111111,9.677777778,23.53888889,77,0,0,123.6,96
Alachua,13-Jan-07,17.26111111,10.53888889,23.95,80,0,0,107.52,96
Alachua,14-Jan-07,17.67222222,12.3,22.25,90,0,0,83.79,96
Alachua,15-Jan-07,17.26666667,9.65,25.37777778,78,0,0,148.41,96
Alachua,16-Jan-07,17.45555556,10.42777778,25.3,75,0.01,0.01,143.9,96
Alachua,17-Jan-07,11.16111111,9.111111111,14.27777778,72,0,0,38.02,96
Alachua,18-Jan-07,9.327777778,7.077777778,11.83888889,89,0,0,52.02,96
Alachua,19-Jan-07,12.92222222,8.45,18.66111111,75,0,0,118.31,95
Alachua,20-Jan-07,11.62222222,6.844444444,17.35,50,0,0,165.13,96
Alachua,21-Jan-07,15.91666667,5.905555556,25.16111111,76,0,0,132.31,96
Alachua,22-Jan-07,19.31666667,15.25,24.67222222,83,0.09,0.03,63.07,96
Alachua,23-Jan-07,12.46666667,9.538888889,15.11111111,77,0,0,57.07,96
Alachua,24-Jan-07,10.56111111,7.022222222,15.02777778,70,0.12,0.02,83.81,96
Alachua,25-Jan-07,8.394444444,5.238888889,14.36111111,77,0.39,0.04,115.43,96
Alachua,26-Jan-07,6.222222222,-1.227777778,14.35,65,0,0,181.45,96
Alachua,27-Jan-07,10.29444444,-0.8,20.2,75,0.05,0.02,141.67,96
Alachua,28-Jan-07,12.61666667,7.9,19.42777778,77,0.26,0.11,150.48,96
Alachua,29-Jan-07,3.733333333,-1.522222222,11,53,0,0,186.51,95
Alachua,30-Jan-07,4.583333333,-3.188888889,11.86111111,69,0,0,108.73,96
Alachua,31-Jan-07,10.21111111,6.977777778,16.06111111,54,0,0,169.5,96
Alachua,01-Feb-07,16.02777778,7.672222222,22.32777778,80,1.44,0.42,74.67,96
Alachua,02-Feb-07,17.9,12.7,21.27222222,85,0.12,0.08,98.91,96
Alachua,03-Feb-07,9.827777778,6.416666667,12.61111111,64,0,0,110.58,96
Alachua,04-Feb-07,8.316666667,4.55,14.12777778,52,0,0,92.88,96
Alachua,05-Feb-07,9.2,5.438888889,12.72777778,55,0,0,116.14,96
Alachua,06-Feb-07,7.511111111,1.666666667,16.55,61,0,0,195.23,96
Alachua,07-Feb-07,10.25,-0.605555556,20.8,71,0,0,191.95,96
Alachua,08-Feb-07,13.63333333,8.511111111,21.16111111,78,0,0,151.76,96
Alachua,09-Feb-07,14.37222222,5.872222222,22.35,71,0,0,177.82,96
Alachua,10-Feb-07,11.42222222,5.677777778,16.07777778,75,0,0,113.76,96
Alachua,11-Feb-07,9.838888889,1.944444444,18.31111111,58,0,0,192.34,96
Alachua,12-Feb-07,14.69444444,8.772222222,22.01111111,77,0,0,89.55,95
Alachua,13-Feb-07,16.66111111,9.011111111,23.56111111,82,0,0,106.58,96
Alachua,14-Feb-07,15.8,4.738888889,18.76111111,72,0,0,187.1,95
Alachua,15-Feb-07,6.427777778,0.133333333,11.86111111,66,0,0,141.96,96
Alachua,16-Feb-07,5.733333333,0.277777778,9.938888889,49,0,0,209.69,96
Alachua,17-Feb-07,4.677777778,-5.655555556,13.72222222,62,0,0,212.94,96
Alachua,18-Feb-07,7.805555556,4.633333333,12.12777778,57,0.14,0.04,185.13,96
Alachua,19-Feb-07,7.266666667,-1.894444444,16.62222222,50,0,0,217.06,96
Alachua,20-Feb-07,11.72222222,-0.355555556,22.05,60,0,0,202.83,96
Alachua,21-Feb-07,17.87777778,12.12222222,24.17222222,66,0,0,181.97,96
Alachua,22-Feb-07,16.68888889,10.02777778,24.77777778,66,0,0,216.81,96
Alachua,23-Feb-07,14.55555556,7.377777778,21.58888889,44,0,0,225.12,96
Alachua,24-Feb-07,15.02222222,4.933333333,22.51111111,64,0,0,205.22,96
Alachua,25-Feb-07,18.67777778,12.75,23.96111111,76,0,0,90.29,95
Alachua,26-Feb-07,20.66666667,16.07222222,26.22777778,72,0,0,186.13,96
Alachua,27-Feb-07,20.82777778,12.52222222,26.42222222,68,0.08,0.04,198.05,96
Alachua,28-Feb-07,17.72777778,8.122222222,25.97777778,58,0,0,222.42,96
Alachua,01-Mar-07,21.43888889,17.22777778,27.51111111,76,0.02,0.01,83.65,93
Alachua,02-Mar-07,17.78888889,12.77777778,23.68888889,86,0.87,0.27,56.07,96
Alachua,03-Mar-07,12.81666667,10.17222222,14.87222222,79,0.01,0.01,71.16,96
Alachua,04-Mar-07,13.25555556,9.45,18.72777778,50,0,0,229.93,96
Alachua,05-Mar-07,9.288888889,1.205555556,17.75,41,0,0,247.88,96
Alachua,06-Mar-07,11.19444444,-0.8,21.65,56,0,0,240.5,96
Alachua,07-Mar-07,14.63333333,4.416666667,23.62222222,61,0,0,230.4,96
Alachua,08-Mar-07,15.59444444,5.183333333,25.18888889,60,0,0,222.58,96
Alachua,09-Mar-07,15.77222222,8.572222222,24.02222222,73,0.34,0.09,173.3,96
Alachua,10-Mar-07,18.3,10.77222222,25.52777778,70,0,0,181.14,96
Alachua,11-Mar-07,17.8,10.73888889,25.53888889,66,0,0,229.06,96
Alachua,12-Mar-07,18.16666667,8.638888889,26.51111111,64,0,0,215.11,96
Alachua,13-Mar-07,19,9.872222222,26.82222222,66,0,0,183.21,96
Alachua,14-Mar-07,20.08888889,12.37222222,26.65,64,0,0,187.66,96
